70.0559,6.4056,0.7150,0.5524,70.7709
70.7824,6.4073,0.7109,0.5810,71.4933
69.5052,6.3233,0.6792,0.5810,70.1843
68.7615,6.2980,0.6894,0.5524,69.4509
69.1564,6.3208,0.7093,0.5714,69.8657
68.1762,6.2895,0.7099,0.5905,68.8862
67.0607,6.2148,0.6913,0.5714,67.7520
66.5307,6.1564,0.6978,0.5619,67.2284
65.3477,6.1145,0.7043,0.5524,66.0520
64.9597,6.0780,0.7025,0.5619,65.6622
64.3981,6.0505,0.7171,0.5429,65.1151
63.3818,6.0041,0.6827,0.5238,64.0645
63.6986,6.0310,0.7297,0.5333,64.4283
62.3075,5.9181,0.7227,0.5429,63.0303
62.8495,5.9451,0.6922,0.6095,63.5418
59.7054,5.7715,0.6988,0.5429,60.4043
60.1795,5.8231,0.7234,0.5619,60.9029
60.6297,5.8159,0.7360,0.5810,61.3657
59.2982,5.7701,0.6891,0.6286,59.9874
58.8662,5.7555,0.7299,0.5143,59.5961
59.1510,5.7480,0.6972,0.5524,59.8482
56.1703,5.5938,0.6949,0.5905,56.8652
53.9748,5.5139,0.7214,0.5429,54.6962
54.9334,5.5936,0.6947,0.6000,55.6281
54.8464,5.5333,0.7566,0.5333,55.6030
53.1707,5.4529,0.7459,0.5429,53.9166
53.5119,5.5231,0.7242,0.5619,54.2361
51.7274,5.3736,0.7432,0.6000,52.4706
52.3569,5.3462,0.6794,0.6000,53.0363
50.4935,5.3189,0.7079,0.5238,51.2013
50.5682,5.3839,0.7402,0.5619,51.3084
49.4206,5.2053,0.7265,0.5905,50.1472
46.9340,5.1721,0.7423,0.5905,47.6762
46.6896,5.1239,0.7530,0.5524,47.4426
45.5521,5.0163,0.7759,0.5905,46.3280
44.3861,5.0041,0.7644,0.6000,45.1505
44.0460,4.9165,0.7567,0.6000,44.8027
42.9100,4.9259,0.7474,0.5619,43.6575
42.5842,4.9559,0.8088,0.5714,43.3929
41.8950,4.9312,0.7836,0.6000,42.6786
38.9322,4.7178,0.7533,0.6095,39.6855
39.3956,4.6884,0.7038,0.6381,40.0994
39.9841,4.7458,0.7653,0.6095,40.7494
37.8289,4.6921,0.8133,0.5524,38.6422
38.1834,4.7245,0.7793,0.6190,38.9627
35.8203,4.5278,0.7264,0.6286,36.5467
33.2202,4.4025,0.7782,0.5714,33.9984
34.9133,4.5313,0.8026,0.6000,35.7159
35.8581,4.7594,0.8641,0.5333,36.7222
31.8706,4.3712,0.8369,0.5714,32.7075
32.6914,4.5100,0.6906,0.6000,33.3820
34.0913,4.5603,0.8240,0.5810,34.9153
31.9017,4.4978,0.7855,0.6000,32.6871
31.7694,4.5125,0.8167,0.5619,32.5862
31.9496,4.4231,0.8772,0.5524,32.8268
29.4776,4.4529,0.7718,0.6286,30.2494
31.8085,4.5618,0.8409,0.5905,32.6494
28.8738,4.3561,0.9059,0.5429,29.7797
29.7633,4.4194,0.8959,0.5143,30.6592
29.9103,4.4292,0.7657,0.6000,30.6759
30.3637,4.4668,0.7924,0.5714,31.1561
29.7695,4.4752,0.7633,0.5905,30.5327
29.7732,4.5584,0.9805,0.4857,30.7538
29.4828,4.4639,0.7573,0.5810,30.2401
29.0519,4.3479,0.8095,0.5333,29.8613
29.7756,4.4629,0.8275,0.5429,30.6031
28.0879,4.3284,0.7307,0.5810,28.8187
31.1670,4.6349,0.9438,0.4667,32.1108
31.5698,4.4954,0.8017,0.5524,32.3714
27.8261,4.2125,0.7888,0.5810,28.6149
30.5846,4.4725,0.7070,0.5619,31.2917
30.2250,4.4714,0.7793,0.5714,31.0043
30.5926,4.5657,0.7530,0.5429,31.3456
29.6502,4.4023,0.7982,0.4857,30.4484
29.7949,4.4297,0.7488,0.6095,30.5437
30.0827,4.4785,0.8196,0.5238,30.9022
29.4756,4.4184,0.8095,0.5619,30.2851
26.4140,4.2171,0.7583,0.6000,27.1723
30.9793,4.4885,0.7583,0.5619,31.7376
30.3430,4.4940,0.7196,0.6000,31.0626
27.3646,4.1684,0.8855,0.4952,28.2500
28.0448,4.3449,0.8580,0.4667,28.9028
29.4246,4.4590,0.7958,0.4857,30.2205
27.5079,4.3082,0.8101,0.5143,28.3180
30.8386,4.3042,0.7920,0.5048,31.6305
28.4702,4.3201,0.8265,0.4762,29.2966
27.3339,4.1492,0.7170,0.5048,28.0509
30.6116,4.3625,0.7379,0.6095,31.3495
31.0225,4.3931,0.7713,0.5714,31.7938
27.4993,4.2227,0.8211,0.5238,28.3204
27.2836,4.1549,0.7901,0.5810,28.0737
29.1507,4.3193,0.7375,0.6095,29.8882
29.3587,4.2889,0.7848,0.5524,30.1435
25.1984,4.1121,0.7012,0.5619,25.8997
26.5656,4.1759,0.7052,0.5905,27.2708
26.6153,4.1693,0.7702,0.5429,27.3855
27.9293,4.2806,0.7095,0.6000,28.6388
27.0734,4.0344,0.8240,0.5238,27.8974
25.6114,4.1753,0.8143,0.5333,26.4257
27.1772,4.0726,0.8177,0.5429,27.9950
27.7792,4.2675,0.7721,0.4762,28.5512
25.0667,4.0132,0.7250,0.5810,25.7917
28.6486,4.1648,0.6843,0.5810,29.3328
27.5844,4.1926,0.8059,0.4857,28.3903
26.4214,4.0966,0.8182,0.5143,27.2396
25.9747,4.0792,0.7455,0.5905,26.7202
27.9093,4.4251,0.7624,0.5619,28.6716
29.7698,4.3304,0.6697,0.6476,30.4395
26.3746,4.1639,0.7883,0.4952,27.1629
24.9485,3.9524,0.7296,0.5429,25.6781
25.2728,3.9740,0.8410,0.4762,26.1138
27.2566,4.2304,0.7049,0.6286,27.9615
24.4686,3.9724,0.7800,0.5714,25.2486
30.1054,4.3579,0.8267,0.4667,30.9321
24.7502,4.0865,0.7942,0.5143,25.5444
21.0861,3.6087,0.7294,0.5714,21.8154
24.4434,3.9191,0.8201,0.4762,25.2635
27.5656,4.1979,0.7975,0.4952,28.3632
27.1063,4.1463,0.7188,0.6000,27.8251
27.3302,4.1009,0.7619,0.5333,28.0921
24.6378,4.0633,0.7113,0.5810,25.3492
26.5424,4.1604,0.6603,0.6190,27.2027
23.4696,3.9015,0.7968,0.5238,24.2664
27.8794,4.2271,0.7100,0.5905,28.5895
25.9240,4.1086,0.7792,0.4667,26.7032
26.9932,4.0655,0.7393,0.5143,27.7325
24.8676,3.8223,0.7522,0.5905,25.6198
21.5100,3.7782,0.7652,0.5333,22.2752
26.1499,4.0404,0.6727,0.6476,26.8226
22.1178,3.7087,0.7046,0.5524,22.8224
25.9478,4.0520,0.7625,0.5619,26.7103
22.1306,3.7125,0.7318,0.5238,22.8624
25.0254,3.7780,0.7344,0.5714,25.7599
24.4885,3.9120,0.7206,0.5714,25.2091
22.5447,3.7446,0.7395,0.5238,23.2842
23.7487,3.7672,0.6756,0.6190,24.4242
22.4210,3.7155,0.6619,0.5905,23.0829
24.1274,3.8340,0.7365,0.5619,24.8638
21.3727,3.6056,0.7491,0.5048,22.1218
24.6307,3.9472,0.7871,0.5714,25.4179
21.1710,3.6371,0.7933,0.5143,21.9643
23.9196,3.8599,0.7689,0.5524,24.6886
24.1850,3.8202,0.7117,0.5810,24.8968
24.6835,4.0584,0.8182,0.5619,25.5017
23.9489,3.7726,0.7632,0.5333,24.7121
26.3875,4.1346,0.7547,0.5333,27.1422
23.8346,3.7969,0.7826,0.4952,24.6172
22.7603,3.7207,0.7013,0.6286,23.4616
19.5449,3.5078,0.7166,0.5810,20.2615
23.9530,3.8762,0.6807,0.6476,24.6337
22.2375,3.7100,0.7474,0.5143,22.9849
21.5848,3.6786,0.7735,0.5238,22.3583
18.9600,3.5157,0.7419,0.5333,19.7020
24.4359,3.7686,0.7271,0.6286,25.1630
21.5146,3.7499,0.7064,0.5048,22.2211
22.2151,3.6199,0.7322,0.5619,22.9473
21.7203,3.6225,0.7911,0.5810,22.5115
20.0752,3.4253,0.7726,0.5238,20.8478
19.9405,3.4600,0.7381,0.5048,20.6785
22.3316,3.7269,0.7511,0.5810,23.0827
22.9461,3.6405,0.6857,0.5905,23.6318
21.4225,3.6600,0.6846,0.5810,22.1071
20.0320,3.4552,0.7404,0.5905,20.7725
21.0642,3.6548,0.6962,0.5619,21.7604
25.7679,3.9385,0.7704,0.5429,26.5383
23.1558,3.7220,0.7294,0.5429,23.8852
22.2559,3.5415,0.7285,0.6000,22.9844
18.3550,3.3501,0.7914,0.5143,19.1464
22.7617,3.7419,0.7695,0.5238,23.5312
19.9513,3.4181,0.6621,0.5524,20.6133
22.0088,3.5210,0.7651,0.5333,22.7739
19.6920,3.3226,0.8021,0.4857,20.4942
18.5336,3.2535,0.7337,0.5429,19.2672
21.1917,3.5422,0.7400,0.5714,21.9317
21.9345,3.5911,0.7137,0.5714,22.6482
17.5486,3.2867,0.6862,0.5905,18.2348
19.2968,3.4726,0.7141,0.5333,20.0110
20.5602,3.5221,0.7516,0.5333,21.3118
19.2814,3.3460,0.7279,0.5048,20.0093
19.9683,3.5106,0.7584,0.5238,20.7267
19.5692,3.3697,0.7470,0.5905,20.3163
17.5650,3.2804,0.6993,0.6286,18.2643
18.8915,3.3076,0.7575,0.6000,19.6490
18.5296,3.2852,0.7538,0.5810,19.2834
19.3197,3.3776,0.6798,0.5619,19.9995
16.0114,3.0719,0.6816,0.5905,16.6930
17.7623,3.2215,0.6678,0.6190,18.4301
17.8819,3.3031,0.6851,0.6571,18.5670
16.1156,3.0659,0.6712,0.6190,16.7867
18.4481,3.2948,0.6863,0.6381,19.1344
15.1768,2.9986,0.7950,0.5524,15.9718
18.9764,3.3542,0.7104,0.5524,19.6868
18.1516,3.2818,0.6473,0.6667,18.7989
17.9122,3.3007,0.7763,0.5524,18.6885
19.6758,3.4469,0.7390,0.5429,20.4148
17.4099,3.1757,0.7258,0.5810,18.1357
18.2233,3.3112,0.7374,0.5619,18.9608
17.7590,3.1348,0.7330,0.5810,18.4920
16.2429,3.0847,0.7316,0.5333,16.9745
16.0483,3.0506,0.6695,0.6476,16.7178
15.4661,3.0411,0.6637,0.5905,16.1298
16.8542,3.0699,0.6581,0.6286,17.5123
17.1365,3.1896,0.7273,0.5810,17.8638
15.6008,3.0415,0.7341,0.5905,16.3349
16.5171,3.0768,0.6814,0.5714,17.1985
12.3777,2.7982,0.7128,0.5238,13.0905
15.5729,2.9118,0.6949,0.6095,16.2678
13.0450,2.7792,0.7135,0.5429,13.7584
14.1695,2.7710,0.7601,0.5333,14.9296
14.5827,2.9327,0.7348,0.5619,15.3175
11.2796,2.7666,0.7301,0.5905,12.0097
13.6192,2.9911,0.7444,0.5429,14.3637
13.9578,2.9958,0.6994,0.5714,14.6572
14.8641,2.9362,0.7625,0.5429,15.6266
12.9643,2.7043,0.7292,0.5524,13.6935
12.8771,2.7829,0.6500,0.6381,13.5271
14.6198,2.8970,0.7256,0.6095,15.3454
14.7374,3.0123,0.6609,0.6095,15.3983
15.2086,2.9642,0.7282,0.5333,15.9368
14.4957,2.7951,0.6879,0.6095,15.1836
13.6544,2.8769,0.6628,0.6476,14.3172
11.9131,2.8418,0.7426,0.5714,12.6557
14.6346,2.9449,0.6718,0.5905,15.3064
14.0577,2.9643,0.6946,0.6095,14.7522
11.3289,2.5305,0.7395,0.6095,12.0685
9.6086,2.3774,0.7009,0.6095,10.3095
14.3232,2.9030,0.6764,0.6095,14.9997
12.2240,2.7322,0.7126,0.5714,12.9366
12.7776,2.7974,0.7001,0.5810,13.4777
10.3187,2.4979,0.7467,0.4952,11.0654
12.2198,2.6811,0.7156,0.5333,12.9354
14.0126,2.7035,0.6866,0.5333,14.6992
8.7551,2.3221,0.7304,0.5619,9.4854
14.4172,2.7731,0.6217,0.5905,15.0389
10.4385,2.4746,0.7289,0.5714,11.1674
10.4592,2.5352,0.7269,0.5238,11.1861
13.0554,2.7050,0.7495,0.5524,13.8048
11.8482,2.6609,0.7142,0.5905,12.5624
10.6698,2.4319,0.7332,0.5143,11.4030
12.3643,2.7699,0.7227,0.5429,13.0871
12.4945,2.6796,0.6875,0.5905,13.1820
10.1476,2.4512,0.6632,0.5619,10.8107
12.8891,2.7835,0.6700,0.6190,13.5591
10.2730,2.4550,0.7188,0.5619,10.9918
12.8224,2.6324,0.7629,0.4667,13.5854
11.6999,2.4924,0.6613,0.6381,12.3611
9.5024,2.3106,0.6979,0.5905,10.2004
9.6691,2.3609,0.6952,0.5333,10.3643
11.0881,2.5476,0.7258,0.5143,11.8139
9.8853,2.5145,0.7233,0.5619,10.6086
9.7440,2.4214,0.6661,0.6095,10.4102
8.8809,2.3194,0.7188,0.6095,9.5997
11.6886,2.4746,0.6705,0.6095,12.3590
11.1098,2.4926,0.6518,0.6571,11.7616
8.2493,2.1436,0.6990,0.5810,8.9483
11.4744,2.5053,0.7831,0.4952,12.2575
12.8246,2.7132,0.7158,0.5905,13.5405
8.8924,2.2676,0.7232,0.5333,9.6155
11.6476,2.6412,0.7176,0.5524,12.3651
8.2708,2.1903,0.6744,0.6000,8.9452
11.2543,2.5687,0.7262,0.5619,11.9806
6.9644,2.0298,0.6538,0.6190,7.6183
7.8584,2.2018,0.6731,0.6190,8.5315
8.3130,2.1465,0.6517,0.6095,8.9647
